Year,Month,Week,Date,DMR_Mangemant_Area,Site,GearID,Gear_Type,,Level_Position,Sex,Shell_Height,Total_Viscera_Weight,Meat_Weight,Gonad_Weight,Shell_Weight,Meat_Color,GSI,Notes,(X-碌)^2
2019,9,36,2019-09-05,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,M,68,18.53,5.91,3.36,38.96,NA,18.133,,15.383
2019,9,36,2019-09-05,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,F,70,19.66,6.88,2.1,29.89,NA,10.682,,12.454
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,1,F,78,43.51,16.93,2.21,49.02,NA,5.079,,142.392
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,2,F,91,58.55,16.99,11.96,49.88,NA,20.427,,11.661
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,3,M,81,46.97,15.94,10.67,49.64,NA,22.717,,32.541
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,4,M,94,69.91,18.91,17.73,52.81,NA,25.361,,69.707
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,5,F,81,36.31,12.92,2.99,41.32,NA,8.235,,77.044
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,6,F,96,70.44,25.9,4.76,64.71,NA,6.758,,105.157
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,7,M,77,46.54,16.54,10.13,46.07,NA,21.766,,22.602
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,8,M,91.5,64.97,18.52,16.76,59.86,NA,25.797,,77.166
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,9,F,75,21.68,3.29,3.03,30.06,NA,13.976,,9.218
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,10,M,90,65.08,20.18,13.02,56.2,NA,20.006,,8.964
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,M,95.5,63.15,19.8,7.84,59.14,NA,12.415,,5.979
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,F,87,54.73,16.36,5.58,54.66,NA,10.196,,21.759
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,F,78,36.79,12.32,2.54,58.09,NA,6.904,,63.3
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,M,83,51.05,11.45,11.17,41.34,NA,21.881,,49.285
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,12,Cage,NA,ML,F,87,51.22,14.81,8.47,49.75,NA,16.537,,2.81
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,12,Cage,NA,ML,M,85.5,45.57,11.11,6.49,65.07,NA,14.242,,0.382
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,13,Cage,NA,MR,F,72,33.42,12.53,2.28,38.03,NA,6.822,,64.608
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,13,Cage,NA,MR,M,81,46.37,13.5,10.82,51.42,NA,23.334,,71.807
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,13,Cage,NA,BR,M,102,67.25,19.71,10.26,62.93,NA,15.257,,0.157
2019,9,37,2019-09-11,Lower_Penobscot_Bay,HI,12,Cage,NA,BL,F,81.5,46.87,14.79,9.85,50.13,NA,21.016,,37.889
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,1,F,78,38.23,14.86,4.1,44.47,NA,10.725,,0.378
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,2,F,90,49.45,17.41,5.59,67.99,NA,11.304,,1.428
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,3,M,82,45.8,18.87,12.31,45.84,NA,26.878,,281.178
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,4,M,96,78.63,30.78,8.34,61.39,NA,10.607,,0.247
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,5,F,72,34.73,14.17,2.13,39.05,NA,6.133,,15.811
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,6,F,92,57.7,25.39,3.81,66.98,NA,6.603,,12.294
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,7,M,84,43.31,15.58,3.43,47.87,NA,7.92,,4.795
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,8,M,92,51.87,21.54,4.08,77.46,NA,7.866,,5.033
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,9,F,73,42.52,16.48,3.15,50,NA,7.408,,7.296
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,10,M,96,67.96,28.03,3.84,62.11,NA,5.65,,19.882
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,F,75,55.06,10.74,1.27,51.53,NA,2.307,,73.125
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,M,82,33.27,12.76,1.51,53.68,NA,4.539,,39.933
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,F,83,42.54,16.91,20.07,53.43,NA,47.179,,1319.231
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,M,79,37.3,14.99,1.9,43.95,NA,5.094,,33.225
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,M,86,47.92,20.33,4.32,51.5,NA,9.015,,3.396
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,F,85,51.58,18.65,5.65,57.49,NA,10.954,,0.009
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,M,90,40.51,14.32,3.18,45.07,NA,7.85,,9.048
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,F,88,46.37,17.59,3.68,43.87,NA,7.936,,8.537
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,13,Cage,NA,BR,M,90.5,48.51,17.68,3.83,54.14,NA,7.895,,8.777
2019,10,41,2019-10-11,Lower_Penobscot_Bay,HI,12,Cage,NA,BL,F,80.5,35.28,13.64,2.05,49.31,NA,5.811,,25.475
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,1,M,70,23.68,9.6,1.05,44.21,NA,4.434,,2.674
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,2,F,92,57.18,25.18,3.48,63.02,NA,6.086,,0
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,3,F,84,42.57,16.95,1.91,69.78,NA,4.487,,2.505
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,4,F,99,59.65,24.56,2.48,75.46,NA,4.158,,3.655
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,5,F,71,26.86,10.88,1.79,49.14,NA,6.664,,0.354
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,6,F,88,42.75,16.14,2.84,61.3,NA,6.643,,0.329
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,7,F,93,56.9,22.94,5.36,71.74,NA,9.42,,11.227
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,8,M,85,43.63,16.78,2.82,56.12,NA,6.463,,0.155
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,9,M,78,34.44,11.12,2.12,47.9,NA,6.156,,0.007
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,10,F,91,53.37,22.68,3.3,67.21,NA,6.183,,0.013
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,M,85,32.85,11,1.35,52.99,NA,4.11,,0.417
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,F,82,35.99,11.32,2.35,56.12,NA,6.53,,3.149
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,F,83,43.16,14.73,1.97,53.94,NA,4.564,,0.036
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,M,94,49.99,19.33,2.07,68.58,NA,4.141,,0.377
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,12,Cage,NA,BL,M,76,22.97,9.81,0.91,40.88,NA,3.962,,0.629
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,13,Cage,NA,BR,F,88,41.19,16.49,1.43,67.3,NA,3.472,,1.647
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,F,90,43.09,16.03,2.03,49.65,NA,4.711,,0.002
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,M,89,50.86,18.18,3.38,63.48,NA,6.646,,3.575
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,F,83,39.03,14.53,1.71,52.52,NA,4.381,,0.14
2019,11,46,2019-11-11,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,M,71,32.38,11.18,1.63,44.55,NA,5.034,,0.078
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,M,90,54.95,16.31,2.3,57.4,NA,4.186,,0.012
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,F,87,45.49,16.44,1.81,61.68,NA,3.979,,0.101
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,M,85.5,43.53,14.2,2.33,54.53,NA,5.353,,1.116
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,F,79,40.48,13.46,1.44,51.97,NA,3.557,,0.546
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,M,81,35.5,12.65,1.48,54.34,NA,4.169,,0.016
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,F,83.5,40.32,12.03,1.79,49.53,NA,4.439,,0.021
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,M,87,39.7,14.37,1.95,57.2,NA,4.912,,0.379
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,F,90.5,61.58,22.5,1.92,59.28,NA,3.118,,1.388
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,13,Cage,NA,BR,M,83.5,44.73,13.6,1.71,53,NA,3.823,,0.224
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,12,Cage,NA,BL,F,95,59.73,19.18,3.24,68.31,NA,5.424,,1.273
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,1,M,83,45.09,16.09,2.46,58.07,NA,5.456,,1.178
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,2,M,96.5,47.45,23.37,10.74,72.18,NA,22.634,,258.993
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,3,F,87,51.71,17.92,1.24,51.53,NA,2.398,,17.165
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,4,F,95,44.23,13.74,1.52,58.17,NA,3.437,,9.638
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,5,M,89,58.35,20.47,3.69,72.45,NA,6.324,,0.047
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,6,M,73.5,59.35,21.38,3.58,62.94,NA,6.032,,0.259
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,7,F,56,42.89,13.21,1.34,49.17,NA,3.124,,11.675
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,8,F,99.5,63.78,24.63,4.28,83,NA,6.711,,0.029
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,9,M,84,40.14,13.89,2.18,70.46,NA,5.431,,1.232
2019,12,51,2019-12-17,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,10,F,91.5,64.69,23.97,2.5,66.01,NA,3.865,,7.164
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,1,F,75,40.96,16.49,1.83,85.15,NA,4.468,,1.234
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,2,M,82.5,64.21,21.12,7,77.6,NA,10.902,,28.335
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,3,F,79.5,41.98,15.48,1.41,56.58,NA,3.359,,4.928
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,4,M,95.5,68.9,26.5,6.09,75.07,NA,8.839,,10.629
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,5,F,85,52.63,16.35,2.15,52.04,NA,4.085,,2.231
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,6,M,93.5,63.03,20.5,3.19,80.19,NA,5.061,,0.268
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,7,F,75,36.33,11.17,1.45,46.63,NA,3.991,,2.52
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,8,F,91.5,60.03,21.09,3.66,51.11,NA,6.097,,0.269
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,9,F,79,34.67,14.55,1.75,59.44,NA,5.048,,0.282
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,10,F,93,66.29,26.66,2.61,52.96,NA,3.937,,2.694
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,F,86.5,53.51,18.14,3.23,62.25,NA,6.036,,0.372
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,M,69,19.75,5.46,1.25,37.88,NA,6.329,,0.814
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,F,85,33.17,10.27,2,47.57,NA,6.03,,0.363
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,M,83,55.06,16.83,3.61,54.75,NA,6.556,,1.276
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,12,Cage,NA,BL,M,87,39.91,11.27,1.58,54.74,NA,3.959,,2.154
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,F,91,47.82,15.09,1.94,65.39,NA,4.057,,1.876
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,M,69,19.8,6.49,0.91,25.45,NA,4.596,,0.69
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,F,85.5,45.31,15.09,2.55,63.05,NA,5.628,,0.04
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,M,73.5,25.6,8.23,1.26,49.6,NA,4.922,,0.255
2020,1,2,2020-01-07,Lower_Penobscot_Bay,HI,13,Cage,NA,BR,F,90,48.75,13.83,3,62.81,NA,6.154,,0.529
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,F,88,51.46,17.24,2.98,58.55,NA,5.791,,0.122
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,M,73,20.37,5.72,0.69,21.9,NA,3.387,,4.222
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,F,85,45.25,13.14,2.54,59.68,NA,5.613,,0.029
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,F,86,43.91,14.11,3.24,58.87,NA,7.379,,3.75
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,M,78,34.88,8.67,1.97,49.92,NA,5.648,,0.042
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,F,89,44.56,11.09,2.18,75.55,NA,4.892,,0.302
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,13,Cage,NA,BR,F,88,41.6,13.04,2.24,71.7,NA,5.385,,0.003
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,1,F,81,51.5,18.09,2.96,55.91,NA,5.748,,2.229
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,2,F,77,35.81,10.81,1.5,47.58,NA,4.189,,9.312
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,3,M,79,43.44,14.45,4.2,83.53,NA,9.669,,5.896
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,4,M,97,70.38,21.96,7.06,81.23,NA,10.031,,7.789
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,5,F,98,65.75,20.02,4.66,74.69,NA,7.087,,0.023
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,6,F,86,45.77,14.75,2.96,90.62,NA,6.467,,0.598
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,7,M,91,86,20.85,4.6,66.72,NA,5.349,,3.578
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,8,M,97,59.41,13.25,4.58,71.26,NA,7.709,,0.22
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,9,F,84,53.32,12.96,3.3,71.1,NA,6.189,,1.105
2020,3,11,2020-03-09,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,10,M,94,73.95,20.6,7.37,67.6,NA,9.966,,7.43
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,F,92,43.76,11.03,1.96,81.04,NA,4.479,,1.351
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,M,91,65.39,16.08,3.73,68.66,NA,5.704,,0.004
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,M,74,22.4,7.11,1.39,46.7,NA,6.205,,0.318
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,F,96,63.12,17.9,3.54,72.18,NA,5.608,,0.001
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,M,83,36.3,9.4,2.33,43.74,NA,6.419,,0.604
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,F,94,46.73,15.04,2.3,63.18,NA,4.922,,0.518
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,M,85,42.13,10.49,1.64,59.38,NA,3.893,,3.058
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,F,88,42.07,11.83,2.53,58.35,NA,6.014,,0.139
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,12,Cage,NA,BL,F,90,56.75,14.4,2.33,56.6,NA,4.106,,2.359
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,13,Cage,NA,BR,M,96,60.01,16.15,5.44,72.36,NA,9.065,,11.721
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,1,F,84,52.42,12.56,2.83,74.96,NA,5.399,,10.338
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,2,F,97,35.64,6.15,1.36,62.32,NA,3.816,,23.021
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,3,M,85,53.59,13.79,5.85,68.18,NA,10.916,,5.3
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,4,M,100,81.63,21.78,9.14,86.23,NA,11.197,,6.671
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,5,F,92,63.73,18.75,4.56,83.82,NA,7.155,,2.128
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,6,F,96,76.19,20.8,9.12,99.46,NA,11.97,,11.264
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,7,M,85,36.45,11.25,2.85,79.63,NA,7.819,,0.632
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,8,M,107,88.09,25.12,10.67,73.81,NA,12.113,,12.241
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,9,F,94,63.36,15.4,3.83,73.06,NA,6.045,,6.6
2020,4,16,2020-04-16,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,10,M,98,71.78,21.37,6.97,78.8,NA,9.71,,1.202
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,13,Cage,NA,BR,M,94,49.81,18.51,3.92,69.04,W,7.87,Trial of meat quaity protocol,0.321
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,12,Cage,NA,BL,F,75,26.06,8.33,1,47.13,W,3.837,,12.014
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,F,86,43.89,13.73,2.27,49.43,W,5.172,,4.543
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,F,91,45.5,16.67,6.11,73.99,W,13.429,,37.518
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,M,91,44.48,13.45,4.8,46.52,W,10.791,,12.166
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,F,81,40.6,15.53,3.07,50.21,W,7.562,,0.067
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,F,86,36.3,12.21,2.56,59.01,W,7.052,,0.063
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,M,78,28.83,11.78,1.42,56.76,W,4.925,,5.655
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,F,81,25.5,9.53,0.67,54.12,W,2.627,,21.864
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,M,79,38.8,14.32,3.79,65.84,W,9.768,,6.074
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,1,M,89,45.72,14.14,5.78,63.22,W,12.642,,1.763
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,2,M,91,58.49,21.37,5.54,82.16,W,9.472,,3.395
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,3,F,90,51.86,18.2,4.29,79.14,W,8.272,,9.254
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,4,F,100,65.84,23.32,4.45,81.43,W,6.759,,20.753
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,5,M,84,43.62,14.08,4.98,64.26,W,11.417,,0.01
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,6,M,84,44.29,15.89,6.44,69.71,W,14.541,,10.408
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,7,F,87,47.15,15.36,7.54,92.06,W,15.992,,21.876
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,8,F,103,54.56,18.51,6.29,81.66,W,11.529,,0.046
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,10,Lantern_Net,NA,9,M,91,65.7,26.13,7.7,71.17,W,11.72,,0.164
2020,5,20,2020-05-14,Lower_Penobscot_Bay,HI,11,Lantern_Net,NA,10,F,103,73.88,26.49,7.98,89.67,W,10.801,,0.263
2020,6,24,2020-06-08,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,F,90,48.06,18.45,3.82,93.3,W,7.948,,0.1
2020,6,24,2020-06-08,Lower_Penobscot_Bay,HI,13,Cage,NA,TR,M,97,68.66,25,10.16,68.54,W,14.798,,42.681
2020,6,24,2020-06-08,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,M,84,41.33,14.3,4.15,64.9,W,10.041,,3.156
2020,6,24,2020-06-08,Lower_Penobscot_Bay,HI,12,Cage,NA,TL,F,76,36.12,13.84,1.83,51.52,W,5.066,,10.227
2020,6,24,2020-06-08,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,F,77,28.36,11.17,1.96,40.52,W,6.911,,1.832
2020,6,24,2020-06-08,Lower_Penobscot_Bay,HI,12,Cage,NA,MR,M,77,31.02,9.5,2.42,52.68,W,7.801,,0.214
2020,6,24,2020-06-08,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,F,91,37.91,13.68,1.83,53.12,W,4.827,,11.815
2020,6,24,2020-06-08,Lower_Penobscot_Bay,HI,13,Cage,NA,ML,M,84,39.11,14.02,2.88,62.12,W,7.364,,0.811
2020,6,24,2020-06-08,Lower_Penobscot_Bay,HI,12,Cage,NA,BL,F,77,32.58,13.43,1.87,55.52,W,5.74,,6.374
2020,6,24,2020-06-08,Lower_Penobscot_Bay,HI,13,Cage,NA,BR,M,84,36.22,12.61,4.4,68.01,W,12.148,,15.082
2020,6,26,2020-06-25,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIAquacultureE,NA,F,148,139.25,53.08,16.89,295.4,W,12.129,,0.176
2020,6,26,2020-06-25,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIAquacultureE,NA,F,147,146.69,52,19.75,288.23,W,13.464,,0.837
2020,6,26,2020-06-25,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIAquacultureE,NA,F,148,140.27,46.36,19.26,351.08,W,13.731,,1.397
2020,6,26,2020-06-25,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIAquacultureE,NA,F,144,130.25,47.94,14.85,307.07,W,11.401,,1.317
2020,6,26,2020-06-25,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIAquacultureE,NA,F,123,83.57,28.71,11.09,105.99,W,13.27,,0.521
2020,6,26,2020-06-25,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIAquacultureE,NA,F,140,145.39,54.34,16.95,295.85,W,11.658,,0.793
2020,6,26,2020-06-25,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIAquacultureE,NA,F,144,141.7,51.32,16.11,304.95,W,11.369,,1.391
2020,6,26,2020-06-25,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIAquacultureE,NA,F,135,109.66,37.28,12.85,280.78,W,11.718,,0.69
2020,6,26,2020-06-25,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIAquacultureE,NA,F,70,13.76,5.11,0.81,31.98,W,5.887,,44.383
2020,6,26,2020-06-25,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIAquacultureE,NA,M,132,115.03,37.32,17.94,303.08,W,15.596,,9.286
2020,6,26,2020-06-25,Lower_Penobscot_Bay,HI,0,Wild_Dive,HIAquacultureE,NA,M,128,92.62,37.3,10.02,186.022,W,10.818,,2.994
